antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str
"[""The Batman""]","[""Black Panther: Wakanda Forever"",""Everything Everywhere All at Once"",""M3GAN"",""Glass Onion: A Knives Out Mystery"",""Thor: Love and Thunder""]",0.008488964346349746,0.003395585738539898,0.003395585738539898,0.39999999999999997,117.8,1.0,0.003366760732270459,1.6610073571024333,0.9999999999999999,0.39999999999999997,0.3979557069846678,0.7,['The Batman'],"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'M3GAN', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder']"
"[""Black Panther: Wakanda Forever"",""Everything Everywhere All at Once"",""Top Gun: Maverick"",""M3GAN"",""Glass Onion: A Knives Out Mystery""]","[""Thor: Love and Thunder""]",0.003395585738539898,0.004244482173174873,0.003395585738539898,1.0,235.6,1.0,0.0033811732354051788,inf,0.9991482112436116,0.7999999999999999,1.0,0.8999999999999999,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Top Gun: Maverick', 'M3GAN', 'Glass Onion: A Knives Out Mystery']",['Thor: Love and Thunder']
"[""Black Panther: Wakanda Forever"",""Everything Everywhere All at Once"",""Top Gun: Maverick"",""M3GAN"",""Thor: Love and Thunder""]","[""Glass Onion: A Knives Out Mystery""]",0.003395585738539898,0.005942275042444821,0.003395585738539898,1.0,168.2857142857143,1.0,0.0033754082341512907,inf,0.9974446337308347,0.5714285714285714,1.0,0.7857142857142857,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Top Gun: Maverick', 'M3GAN', 'Thor: Love and Thunder']",['Glass Onion: A Knives Out Mystery']
"[""Black Panther: Wakanda Forever"",""Everything Everywhere All at Once"",""Top Gun: Maverick"",""Glass Onion: A Knives Out Mystery"",""Thor: Love and Thunder""]","[""M3GAN""]",0.003395585738539898,0.006791171477079796,0.003395585738539898,1.0,147.25,1.0,0.003372525733524347,inf,0.9965928449744464,0.5000000000000001,1.0,0.75,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Top Gun: Maverick', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder']",['M3GAN']
"[""Black Panther: Wakanda Forever"",""Everything Everywhere All at Once"",""M3GAN"",""Glass Onion: A Knives Out Mystery"",""Thor: Love and Thunder""]","[""Top Gun: Maverick""]",0.003395585738539898,0.00933786078098472,0.003395585738539898,1.0,107.0909090909091,1.0,0.0033638782316435154,inf,0.9940374787052811,0.3636363636363637,1.0,0.6818181818181819,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'M3GAN', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder']",['Top Gun: Maverick']
"[""Black Panther: Wakanda Forever"",""Top Gun: Maverick"",""M3GAN"",""Glass Onion: A Knives Out Mystery"",""Thor: Love and Thunder""]","[""Everything Everywhere All at Once""]",0.003395585738539898,0.008488964346349746,0.003395585738539898,1.0,117.8,1.0,0.003366760732270459,inf,0.9948892674616695,0.39999999999999997,1.0,0.7,"['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'M3GAN', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder']",['Everything Everywhere All at Once']
"[""Everything Everywhere All at Once"",""Top Gun: Maverick"",""M3GAN"",""Glass Onion: A Knives Out Mystery"",""Thor: Love and Thunder""]","[""Black Panther: Wakanda Forever""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Everything Everywhere All at Once', 'Top Gun: Maverick', 'M3GAN', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder']",['Black Panther: Wakanda Forever']
"[""Black Panther: Wakanda Forever"",""Top Gun: Maverick"",""Everything Everywhere All at Once"",""M3GAN""]","[""Thor: Love and Thunder"",""Glass Onion: A Knives Out Mystery""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'Everything Everywhere All at Once', 'M3GAN']","['Thor: Love and Thunder', 'Glass Onion: A Knives Out Mystery']"
"[""Black Panther: Wakanda Forever"",""Top Gun: Maverick"",""Everything Everywhere All at Once"",""Glass Onion: A Knives Out Mystery""]","[""Thor: Love and Thunder"",""M3GAN""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'Everything Everywhere All at Once', 'Glass Onion: A Knives Out Mystery']","['Thor: Love and Thunder', 'M3GAN']"
"[""Black Panther: Wakanda Forever"",""Top Gun: Maverick"",""Everything Everywhere All at Once"",""Thor: Love and Thunder""]","[""Glass Onion: A Knives Out Mystery"",""M3GAN""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'Everything Everywhere All at Once', 'Thor: Love and Thunder']","['Glass Onion: A Knives Out Mystery', 'M3GAN']"
"[""Black Panther: Wakanda Forever"",""Everything Everywhere All at Once"",""Glass Onion: A Knives Out Mystery"",""M3GAN""]","[""Top Gun: Maverick"",""Thor: Love and Thunder""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Glass Onion: A Knives Out Mystery', 'M3GAN']","['Top Gun: Maverick', 'Thor: Love and Thunder']"
"[""Black Panther: Wakanda Forever"",""Everything Everywhere All at Once"",""M3GAN"",""Thor: Love and Thunder""]","[""Top Gun: Maverick"",""Glass Onion: A Knives Out Mystery""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'M3GAN', 'Thor: Love and Thunder']","['Top Gun: Maverick', 'Glass Onion: A Knives Out Mystery']"
"[""Black Panther: Wakanda Forever"",""Everything Everywhere All at Once"",""Glass Onion: A Knives Out Mystery"",""Thor: Love and Thunder""]","[""Top Gun: Maverick"",""M3GAN""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder']","['Top Gun: Maverick', 'M3GAN']"
"[""Black Panther: Wakanda Forever"",""Top Gun: Maverick"",""Glass Onion: A Knives Out Mystery"",""M3GAN""]","[""Everything Everywhere All at Once"",""Thor: Love and Thunder""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'Glass Onion: A Knives Out Mystery', 'M3GAN']","['Everything Everywhere All at Once', 'Thor: Love and Thunder']"
"[""Black Panther: Wakanda Forever"",""Top Gun: Maverick"",""Thor: Love and Thunder"",""M3GAN""]","[""Everything Everywhere All at Once"",""Glass Onion: A Knives Out Mystery""]",0.003395585738539898,0.004244482173174873,0.003395585738539898,1.0,235.6,1.0,0.0033811732354051788,inf,0.9991482112436116,0.7999999999999999,1.0,0.8999999999999999,"['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'Thor: Love and Thunder', 'M3GAN']","['Everything Everywhere All at Once', 'Glass Onion: A Knives Out Mystery']"
"[""Black Panther: Wakanda Forever"",""Top Gun: Maverick"",""Thor: Love and Thunder"",""Glass Onion: A Knives Out Mystery""]","[""Everything Everywhere All at Once"",""M3GAN""]",0.003395585738539898,0.004244482173174873,0.003395585738539898,1.0,235.6,1.0,0.0033811732354051788,inf,0.9991482112436116,0.7999999999999999,1.0,0.8999999999999999,"['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'Thor: Love and Thunder', 'Glass Onion: A Knives Out Mystery']","['Everything Everywhere All at Once', 'M3GAN']"
"[""Black Panther: Wakanda Forever"",""Thor: Love and Thunder"",""Glass Onion: A Knives Out Mystery"",""M3GAN""]","[""Top Gun: Maverick"",""Everything Everywhere All at Once""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Black Panther: Wakanda Forever', 'Thor: Love and Thunder', 'Glass Onion: A Knives Out Mystery', 'M3GAN']","['Top Gun: Maverick', 'Everything Everywhere All at Once']"
"[""Top Gun: Maverick"",""Everything Everywhere All at Once"",""Glass Onion: A Knives Out Mystery"",""M3GAN""]","[""Black Panther: Wakanda Forever"",""Thor: Love and Thunder""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Top Gun: Maverick', 'Everything Everywhere All at Once', 'Glass Onion: A Knives Out Mystery', 'M3GAN']","['Black Panther: Wakanda Forever', 'Thor: Love and Thunder']"
"[""Top Gun: Maverick"",""Everything Everywhere All at Once"",""M3GAN"",""Thor: Love and Thunder""]","[""Black Panther: Wakanda Forever"",""Glass Onion: A Knives Out Mystery""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Top Gun: Maverick', 'Everything Everywhere All at Once', 'M3GAN', 'Thor: Love and Thunder']","['Black Panther: Wakanda Forever', 'Glass Onion: A Knives Out Mystery']"
"[""Top Gun: Maverick"",""Everything Everywhere All at Once"",""Glass Onion: A Knives Out Mystery"",""Thor: Love and Thunder""]","[""Black Panther: Wakanda Forever"",""M3GAN""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Top Gun: Maverick', 'Everything Everywhere All at Once', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder']","['Black Panther: Wakanda Forever', 'M3GAN']"
"[""Everything Everywhere All at Once"",""Glass Onion: A Knives Out Mystery"",""M3GAN"",""Thor: Love and Thunder""]","[""Black Panther: Wakanda Forever"",""Top Gun: Maverick""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Everything Everywhere All at Once', 'Glass Onion: A Knives Out Mystery', 'M3GAN', 'Thor: Love and Thunder']","['Black Panther: Wakanda Forever', 'Top Gun: Maverick']"
"[""Top Gun: Maverick"",""Thor: Love and Thunder"",""Glass Onion: A Knives Out Mystery"",""M3GAN""]","[""Black Panther: Wakanda Forever"",""Everything Everywhere All at Once""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Top Gun: Maverick', 'Thor: Love and Thunder', 'Glass Onion: A Knives Out Mystery', 'M3GAN']","['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once']"
"[""Black Panther: Wakanda Forever"",""Top Gun: Maverick"",""Everything Everywhere All at Once""]","[""Thor: Love and Thunder"",""Glass Onion: A Knives Out Mystery"",""M3GAN""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'Everything Everywhere All at Once']","['Thor: Love and Thunder', 'Glass Onion: A Knives Out Mystery', 'M3GAN']"
"[""Black Panther: Wakanda Forever"",""Everything Everywhere All at Once"",""M3GAN""]","[""Top Gun: Maverick"",""Thor: Love and Thunder"",""Glass Onion: A Knives Out Mystery""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'M3GAN']","['Top Gun: Maverick', 'Thor: Love and Thunder', 'Glass Onion: A Knives Out Mystery']"
"[""Black Panther: Wakanda Forever"",""Everything Everywhere All at Once"",""Glass Onion: A Knives Out Mystery""]","[""Top Gun: Maverick"",""Thor: Love and Thunder"",""M3GAN""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Glass Onion: A Knives Out Mystery']","['Top Gun: Maverick', 'Thor: Love and Thunder', 'M3GAN']"
"[""Black Panther: Wakanda Forever"",""Everything Everywhere All at Once"",""Thor: Love and Thunder""]","[""Top Gun: Maverick"",""Glass Onion: A Knives Out Mystery"",""M3GAN""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Thor: Love and Thunder']","['Top Gun: Maverick', 'Glass Onion: A Knives Out Mystery', 'M3GAN']"
"[""Black Panther: Wakanda Forever"",""Top Gun: Maverick"",""M3GAN""]","[""Everything Everywhere All at Once"",""Glass Onion: A Knives Out Mystery"",""Thor: Love and Thunder""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'M3GAN']","['Everything Everywhere All at Once', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder']"
"[""Black Panther: Wakanda Forever"",""Top Gun: Maverick"",""Glass Onion: A Knives Out Mystery""]","[""Everything Everywhere All at Once"",""M3GAN"",""Thor: Love and Thunder""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'Glass Onion: A Knives Out Mystery']","['Everything Everywhere All at Once', 'M3GAN', 'Thor: Love and Thunder']"
"[""Black Panther: Wakanda Forever"",""Top Gun: Maverick"",""Thor: Love and Thunder""]","[""Everything Everywhere All at Once"",""Glass Onion: A Knives Out Mystery"",""M3GAN""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'Thor: Love and Thunder']","['Everything Everywhere All at Once', 'Glass Onion: A Knives Out Mystery', 'M3GAN']"
"[""Black Panther: Wakanda Forever"",""Glass Onion: A Knives Out Mystery"",""M3GAN""]","[""Top Gun: Maverick"",""Everything Everywhere All at Once"",""Thor: Love and Thunder""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Black Panther: Wakanda Forever', 'Glass Onion: A Knives Out Mystery', 'M3GAN']","['Top Gun: Maverick', 'Everything Everywhere All at Once', 'Thor: Love and Thunder']"
"[""Black Panther: Wakanda Forever"",""Thor: Love and Thunder"",""M3GAN""]","[""Top Gun: Maverick"",""Everything Everywhere All at Once"",""Glass Onion: A Knives Out Mystery""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Black Panther: Wakanda Forever', 'Thor: Love and Thunder', 'M3GAN']","['Top Gun: Maverick', 'Everything Everywhere All at Once', 'Glass Onion: A Knives Out Mystery']"
"[""Black Panther: Wakanda Forever"",""Thor: Love and Thunder"",""Glass Onion: A Knives Out Mystery""]","[""Top Gun: Maverick"",""Everything Everywhere All at Once"",""M3GAN""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Black Panther: Wakanda Forever', 'Thor: Love and Thunder', 'Glass Onion: A Knives Out Mystery']","['Top Gun: Maverick', 'Everything Everywhere All at Once', 'M3GAN']"
"[""Top Gun: Maverick"",""Everything Everywhere All at Once"",""M3GAN""]","[""Black Panther: Wakanda Forever"",""Thor: Love and Thunder"",""Glass Onion: A Knives Out Mystery""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Top Gun: Maverick', 'Everything Everywhere All at Once', 'M3GAN']","['Black Panther: Wakanda Forever', 'Thor: Love and Thunder', 'Glass Onion: A Knives Out Mystery']"
"[""Top Gun: Maverick"",""Everything Everywhere All at Once"",""Glass Onion: A Knives Out Mystery""]","[""Black Panther: Wakanda Forever"",""Thor: Love and Thunder"",""M3GAN""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Top Gun: Maverick', 'Everything Everywhere All at Once', 'Glass Onion: A Knives Out Mystery']","['Black Panther: Wakanda Forever', 'Thor: Love and Thunder', 'M3GAN']"
"[""Top Gun: Maverick"",""Everything Everywhere All at Once"",""Thor: Love and Thunder""]","[""Black Panther: Wakanda Forever"",""Glass Onion: A Knives Out Mystery"",""M3GAN""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Top Gun: Maverick', 'Everything Everywhere All at Once', 'Thor: Love and Thunder']","['Black Panther: Wakanda Forever', 'Glass Onion: A Knives Out Mystery', 'M3GAN']"
"[""Everything Everywhere All at Once"",""Glass Onion: A Knives Out Mystery"",""M3GAN""]","[""Black Panther: Wakanda Forever"",""Top Gun: Maverick"",""Thor: Love and Thunder""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Everything Everywhere All at Once', 'Glass Onion: A Knives Out Mystery', 'M3GAN']","['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'Thor: Love and Thunder']"
"[""Everything Everywhere All at Once"",""M3GAN"",""Thor: Love and Thunder""]","[""Black Panther: Wakanda Forever"",""Top Gun: Maverick"",""Glass Onion: A Knives Out Mystery""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Everything Everywhere All at Once', 'M3GAN', 'Thor: Love and Thunder']","['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'Glass Onion: A Knives Out Mystery']"
"[""Everything Everywhere All at Once"",""Glass Onion: A Knives Out Mystery"",""Thor: Love and Thunder""]","[""Black Panther: Wakanda Forever"",""Top Gun: Maverick"",""M3GAN""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Everything Everywhere All at Once', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder']","['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'M3GAN']"
"[""Top Gun: Maverick"",""Glass Onion: A Knives Out Mystery"",""M3GAN""]","[""Black Panther: Wakanda Forever"",""Everything Everywhere All at Once"",""Thor: Love and Thunder""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Top Gun: Maverick', 'Glass Onion: A Knives Out Mystery', 'M3GAN']","['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Thor: Love and Thunder']"
"[""Top Gun: Maverick"",""Thor: Love and Thunder"",""M3GAN""]","[""Black Panther: Wakanda Forever"",""Everything Everywhere All at Once"",""Glass Onion: A Knives Out Mystery""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Top Gun: Maverick', 'Thor: Love and Thunder', 'M3GAN']","['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Glass Onion: A Knives Out Mystery']"
"[""Top Gun: Maverick"",""Thor: Love and Thunder"",""Glass Onion: A Knives Out Mystery""]","[""Black Panther: Wakanda Forever"",""Everything Everywhere All at Once"",""M3GAN""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Top Gun: Maverick', 'Thor: Love and Thunder', 'Glass Onion: A Knives Out Mystery']","['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'M3GAN']"
"[""Thor: Love and Thunder"",""Glass Onion: A Knives Out Mystery"",""M3GAN""]","[""Black Panther: Wakanda Forever"",""Top Gun: Maverick"",""Everything Everywhere All at Once""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Thor: Love and Thunder', 'Glass Onion: A Knives Out Mystery', 'M3GAN']","['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'Everything Everywhere All at Once']"
"[""Black Panther: Wakanda Forever"",""Everything Everywhere All at Once""]","[""Top Gun: Maverick"",""Thor: Love and Thunder"",""Glass Onion: A Knives Out Mystery"",""M3GAN""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once']","['Top Gun: Maverick', 'Thor: Love and Thunder', 'Glass Onion: A Knives Out Mystery', 'M3GAN']"
"[""Black Panther: Wakanda Forever"",""Top Gun: Maverick""]","[""Everything Everywhere All at Once"",""Glass Onion: A Knives Out Mystery"",""M3GAN"",""Thor: Love and Thunder""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Black Panther: Wakanda Forever', 'Top Gun: Maverick']","['Everything Everywhere All at Once', 'Glass Onion: A Knives Out Mystery', 'M3GAN', 'Thor: Love and Thunder']"
"[""Black Panther: Wakanda Forever"",""M3GAN""]","[""Top Gun: Maverick"",""Everything Everywhere All at Once"",""Glass Onion: A Knives Out Mystery"",""Thor: Love and Thunder""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Black Panther: Wakanda Forever', 'M3GAN']","['Top Gun: Maverick', 'Everything Everywhere All at Once', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder']"
"[""Black Panther: Wakanda Forever"",""Glass Onion: A Knives Out Mystery""]","[""Top Gun: Maverick"",""Everything Everywhere All at Once"",""M3GAN"",""Thor: Love and Thunder""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Black Panther: Wakanda Forever', 'Glass Onion: A Knives Out Mystery']","['Top Gun: Maverick', 'Everything Everywhere All at Once', 'M3GAN', 'Thor: Love and Thunder']"
"[""Black Panther: Wakanda Forever"",""Thor: Love and Thunder""]","[""Top Gun: Maverick"",""Everything Everywhere All at Once"",""Glass Onion: A Knives Out Mystery"",""M3GAN""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Black Panther: Wakanda Forever', 'Thor: Love and Thunder']","['Top Gun: Maverick', 'Everything Everywhere All at Once', 'Glass Onion: A Knives Out Mystery', 'M3GAN']"
"[""Top Gun: Maverick"",""Everything Everywhere All at Once""]","[""Black Panther: Wakanda Forever"",""Thor: Love and Thunder"",""Glass Onion: A Knives Out Mystery"",""M3GAN""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Top Gun: Maverick', 'Everything Everywhere All at Once']","['Black Panther: Wakanda Forever', 'Thor: Love and Thunder', 'Glass Onion: A Knives Out Mystery', 'M3GAN']"
"[""Everything Everywhere All at Once"",""M3GAN""]","[""Black Panther: Wakanda Forever"",""Top Gun: Maverick"",""Thor: Love and Thunder"",""Glass Onion: A Knives Out Mystery""]",0.004244482173174873,0.003395585738539898,0.003395585738539898,0.7999999999999999,235.6,1.0,0.0033811732354051788,4.983022071307299,1.0,0.7999999999999999,0.7993185689948892,0.8999999999999999,"['Everything Everywhere All at Once', 'M3GAN']","['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'Thor: Love and Thunder', 'Glass Onion: A Knives Out Mystery']"
"[""Everything Everywhere All at Once"",""Glass Onion: A Knives Out Mystery""]","[""Black Panther: Wakanda Forever"",""Top Gun: Maverick"",""Thor: Love and Thunder"",""M3GAN""]",0.004244482173174873,0.003395585738539898,0.003395585738539898,0.7999999999999999,235.6,1.0,0.0033811732354051788,4.983022071307299,1.0,0.7999999999999999,0.7993185689948892,0.8999999999999999,"['Everything Everywhere All at Once', 'Glass Onion: A Knives Out Mystery']","['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'Thor: Love and Thunder', 'M3GAN']"
"[""Everything Everywhere All at Once"",""Thor: Love and Thunder""]","[""Black Panther: Wakanda Forever"",""Top Gun: Maverick"",""Glass Onion: A Knives Out Mystery"",""M3GAN""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Everything Everywhere All at Once', 'Thor: Love and Thunder']","['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'Glass Onion: A Knives Out Mystery', 'M3GAN']"
"[""Top Gun: Maverick"",""M3GAN""]","[""Black Panther: Wakanda Forever"",""Everything Everywhere All at Once"",""Glass Onion: A Knives Out Mystery"",""Thor: Love and Thunder""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Top Gun: Maverick', 'M3GAN']","['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder']"
"[""Top Gun: Maverick"",""Glass Onion: A Knives Out Mystery""]","[""Black Panther: Wakanda Forever"",""Everything Everywhere All at Once"",""M3GAN"",""Thor: Love and Thunder""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Top Gun: Maverick', 'Glass Onion: A Knives Out Mystery']","['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'M3GAN', 'Thor: Love and Thunder']"
"[""Top Gun: Maverick"",""Thor: Love and Thunder""]","[""Black Panther: Wakanda Forever"",""Everything Everywhere All at Once"",""Glass Onion: A Knives Out Mystery"",""M3GAN""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Top Gun: Maverick', 'Thor: Love and Thunder']","['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Glass Onion: A Knives Out Mystery', 'M3GAN']"
"[""Glass Onion: A Knives Out Mystery"",""M3GAN""]","[""Black Panther: Wakanda Forever"",""Top Gun: Maverick"",""Everything Everywhere All at Once"",""Thor: Love and Thunder""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Glass Onion: A Knives Out Mystery', 'M3GAN']","['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'Everything Everywhere All at Once', 'Thor: Love and Thunder']"
